"Point"	"x_coord"	"y_coord"	"z_coord"	"u"
363	+1.013364305e+00	+0.000000000e+00	+3.520651587e-02	0.727409419
364	+1.013377937e+00	+0.000000000e+00	+3.535408234e-02	0.729413026
365	+1.013391568e+00	+0.000000000e+00	+3.550164882e-02	0.731416633
366	+1.013405199e+00	+0.000000000e+00	+3.564921529e-02	0.733420240
367	+1.013418830e+00	+0.000000000e+00	+3.579678176e-02	0.735423848
368	+1.013432462e+00	+0.000000000e+00	+3.594434823e-02	0.737427455
369	+1.013446093e+00	+0.000000000e+00	+3.609191471e-02	0.739431062
370	+1.013459724e+00	+0.000000000e+00	+3.623948118e-02	0.741434669
371	+1.013473355e+00	+0.000000000e+00	+3.638704765e-02	0.743438277
372	+1.013486987e+00	+0.000000000e+00	+3.653461412e-02	0.745441884
373	+1.013500618e+00	+0.000000000e+00	+3.668218060e-02	0.747445491
374	+1.013514249e+00	+0.000000000e+00	+3.682974707e-02	0.749449098
375	+1.013522747e+00	+0.000000000e+00	+3.692174090e-02	0.751452705
376	+1.013529533e+00	+0.000000000e+00	+3.699521051e-02	0.753456313
377	+1.013536320e+00	+0.000000000e+00	+3.706868013e-02	0.755459920
378	+1.013543107e+00	+0.000000000e+00	+3.714214975e-02	0.757463527
379	+1.013549893e+00	+0.000000000e+00	+3.721561936e-02	0.759467134
380	+1.013556680e+00	+0.000000000e+00	+3.728908898e-02	0.761470741
381	+1.013563467e+00	+0.000000000e+00	+3.736255860e-02	0.763474349
382	+1.013570253e+00	+0.000000000e+00	+3.743602821e-02	0.765477956
383	+1.013577040e+00	+0.000000000e+00	+3.750949783e-02	0.767481563
384	+1.013583827e+00	+0.000000000e+00	+3.758296745e-02	0.769485170
385	+1.013590613e+00	+0.000000000e+00	+3.765643706e-02	0.771488778
386	+1.013597400e+00	+0.000000000e+00	+3.772990668e-02	0.773492385
387	+1.013604187e+00	+0.000000000e+00	+3.780337629e-02	0.775495992
388	+1.013610973e+00	+0.000000000e+00	+3.787684591e-02	0.777499599
389	+1.013617760e+00	+0.000000000e+00	+3.795031553e-02	0.779503206
390	+1.013624546e+00	+0.000000000e+00	+3.802378514e-02	0.781506814
391	+1.013631333e+00	+0.000000000e+00	+3.809725476e-02	0.783510421
392	+1.013638120e+00	+0.000000000e+00	+3.817072438e-02	0.785514028
393	+1.013644906e+00	+0.000000000e+00	+3.824419399e-02	0.787517635
394	+1.013651693e+00	+0.000000000e+00	+3.831766361e-02	0.789521242
395	+1.013658480e+00	+0.000000000e+00	+3.839113323e-02	0.791524850
396	+1.013665266e+00	+0.000000000e+00	+3.846460284e-02	0.793528457
397	+1.013672053e+00	+0.000000000e+00	+3.853807246e-02	0.795532064
398	+1.013678840e+00	+0.000000000e+00	+3.861154207e-02	0.797535671
399	+1.013685626e+00	+0.000000000e+00	+3.868501169e-02	0.799539279
400	+1.013692413e+00	+0.000000000e+00	+3.875848131e-02	0.801542886
401	+1.013699200e+00	+0.000000000e+00	+3.883195092e-02	0.803546493
402	+1.013705986e+00	+0.000000000e+00	+3.890542054e-02	0.805550100
403	+1.013712773e+00	+0.000000000e+00	+3.897889016e-02	0.807553707
404	+1.013719560e+00	+0.000000000e+00	+3.905235977e-02	0.809557315
405	+1.013726346e+00	+0.000000000e+00	+3.912582939e-02	0.811560922
406	+1.013733133e+00	+0.000000000e+00	+3.919929901e-02	0.813564529
407	+1.013739919e+00	+0.000000000e+00	+3.927276862e-02	0.815568136
408	+1.013746706e+00	+0.000000000e+00	+3.934623824e-02	0.817571743
409	+1.013753493e+00	+0.000000000e+00	+3.941970785e-02	0.819575351
410	+1.013760279e+00	+0.000000000e+00	+3.949317747e-02	0.821578958
411	+1.013767066e+00	+0.000000000e+00	+3.956664709e-02	0.823582565
412	+1.013773853e+00	+0.000000000e+00	+3.964011670e-02	0.825586172
413	+1.013780639e+00	+0.000000000e+00	+3.971358632e-02	0.827589780
414	+1.013787426e+00	+0.000000000e+00	+3.978705594e-02	0.829593387
415	+1.013794213e+00	+0.000000000e+00	+3.986052555e-02	0.831596994
416	+1.013800999e+00	+0.000000000e+00	+3.993399517e-02	0.833600601
417	+1.013807786e+00	+0.000000000e+00	+4.000746479e-02	0.835604208
418	+1.013814573e+00	+0.000000000e+00	+4.008093440e-02	0.837607816
419	+1.013821359e+00	+0.000000000e+00	+4.015440402e-02	0.839611423
420	+1.013828146e+00	+0.000000000e+00	+4.022787363e-02	0.841615030
421	+1.013834932e+00	+0.000000000e+00	+4.030134325e-02	0.843618637
422	+1.013841719e+00	+0.000000000e+00	+4.037481287e-02	0.845622244
423	+1.013848506e+00	+0.000000000e+00	+4.044828248e-02	0.847625852
424	+1.013855292e+00	+0.000000000e+00	+4.052175210e-02	0.849629459
425	+1.013862079e+00	+0.000000000e+00	+4.059522172e-02	0.851633066
426	+1.013868866e+00	+0.000000000e+00	+4.066869133e-02	0.853636673
427	+1.013875652e+00	+0.000000000e+00	+4.074216095e-02	0.855640281
428	+1.013882439e+00	+0.000000000e+00	+4.081563057e-02	0.857643888
429	+1.013889226e+00	+0.000000000e+00	+4.088910018e-02	0.859647495
430	+1.013896012e+00	+0.000000000e+00	+4.096256980e-02	0.861651102
431	+1.013902799e+00	+0.000000000e+00	+4.103603941e-02	0.863654709
432	+1.013909586e+00	+0.000000000e+00	+4.110950903e-02	0.865658317
433	+1.013916372e+00	+0.000000000e+00	+4.118297865e-02	0.867661924
434	+1.013923159e+00	+0.000000000e+00	+4.125644826e-02	0.869665531
435	+1.013929946e+00	+0.000000000e+00	+4.132991788e-02	0.871669138
436	+1.013936732e+00	+0.000000000e+00	+4.140338750e-02	0.873672745
437	+1.013943519e+00	+0.000000000e+00	+4.147685711e-02	0.875676353
438	+1.013950305e+00	+0.000000000e+00	+4.155032673e-02	0.877679960
439	+1.013957092e+00	+0.000000000e+00	+4.162379635e-02	0.879683567
440	+1.013963879e+00	+0.000000000e+00	+4.169726596e-02	0.881687174
441	+1.013970665e+00	+0.000000000e+00	+4.177073558e-02	0.883690782
442	+1.013977452e+00	+0.000000000e+00	+4.184420519e-02	0.885694389
443	+1.013984239e+00	+0.000000000e+00	+4.191767481e-02	0.887697996
444	+1.013991025e+00	+0.000000000e+00	+4.199114443e-02	0.889701603
445	+1.013997812e+00	+0.000000000e+00	+4.206461404e-02	0.891705210
446	+1.014004599e+00	+0.000000000e+00	+4.213808366e-02	0.893708818
447	+1.014011385e+00	+0.000000000e+00	+4.221155328e-02	0.895712425
448	+1.014018172e+00	+0.000000000e+00	+4.228502289e-02	0.897716032
449	+1.014024959e+00	+0.000000000e+00	+4.235849251e-02	0.899719639
450	+1.014031745e+00	+0.000000000e+00	+4.243196213e-02	0.901723246
451	+1.014038532e+00	+0.000000000e+00	+4.250543174e-02	0.903726854
452	+1.014045319e+00	+0.000000000e+00	+4.257890136e-02	0.905730461
453	+1.014052105e+00	+0.000000000e+00	+4.265237097e-02	0.907734068
454	+1.014058892e+00	+0.000000000e+00	+4.272584059e-02	0.909737675
455	+1.014065678e+00	+0.000000000e+00	+4.279931021e-02	0.911741283
456	+1.014072465e+00	+0.000000000e+00	+4.287277982e-02	0.913744890
457	+1.014079252e+00	+0.000000000e+00	+4.294624944e-02	0.915748497
458	+1.014086038e+00	+0.000000000e+00	+4.301971906e-02	0.917752104
459	+1.014092825e+00	+0.000000000e+00	+4.309318867e-02	0.919755711
460	+1.014099612e+00	+0.000000000e+00	+4.316665829e-02	0.921759319
461	+1.014106398e+00	+0.000000000e+00	+4.324012791e-02	0.923762926
462	+1.014113185e+00	+0.000000000e+00	+4.331359752e-02	0.925766533
463	+1.014119972e+00	+0.000000000e+00	+4.338706714e-02	0.927770140
464	+1.014126758e+00	+0.000000000e+00	+4.346053675e-02	0.929773747
465	+1.014133545e+00	+0.000000000e+00	+4.353400637e-02	0.931777355
466	+1.014140332e+00	+0.000000000e+00	+4.360747599e-02	0.933780962
467	+1.014147118e+00	+0.000000000e+00	+4.368094560e-02	0.935784569
468	+1.014153905e+00	+0.000000000e+00	+4.375441522e-02	0.937788176
469	+1.014160691e+00	+0.000000000e+00	+4.382788484e-02	0.939791784
470	+1.014167478e+00	+0.000000000e+00	+4.390135445e-02	0.941795391
471	+1.014174265e+00	+0.000000000e+00	+4.397482407e-02	0.943798998
472	+1.014181051e+00	+0.000000000e+00	+4.404829369e-02	0.945802605
473	+1.014187838e+00	+0.000000000e+00	+4.412176330e-02	0.947806212
474	+1.014194625e+00	+0.000000000e+00	+4.419523292e-02	0.949809820
475	+1.014201411e+00	+0.000000000e+00	+4.426870253e-02	0.951813427
476	+1.014208198e+00	+0.000000000e+00	+4.434217215e-02	0.953817034
477	+1.014214985e+00	+0.000000000e+00	+4.441564177e-02	0.955820641
478	+1.014221771e+00	+0.000000000e+00	+4.448911138e-02	0.957824248
479	+1.014228558e+00	+0.000000000e+00	+4.456258100e-02	0.959827856
480	+1.014235345e+00	+0.000000000e+00	+4.463605062e-02	0.961831463
481	+1.014242131e+00	+0.000000000e+00	+4.470952023e-02	0.963835070
482	+1.014248918e+00	+0.000000000e+00	+4.478298985e-02	0.965838677
483	+1.014255705e+00	+0.000000000e+00	+4.485645946e-02	0.967842285
484	+1.014262491e+00	+0.000000000e+00	+4.492992908e-02	0.969845892
485	+1.014269278e+00	+0.000000000e+00	+4.500339870e-02	0.971849499
486	+1.014276064e+00	+0.000000000e+00	+4.507686831e-02	0.973853106
487	+1.014282851e+00	+0.000000000e+00	+4.515033793e-02	0.975856713
488	+1.014289638e+00	+0.000000000e+00	+4.522380755e-02	0.977860321
489	+1.014296424e+00	+0.000000000e+00	+4.529727716e-02	0.979863928
490	+1.014303211e+00	+0.000000000e+00	+4.537074678e-02	0.981867535
491	+1.014309998e+00	+0.000000000e+00	+4.544421640e-02	0.983871142
492	+1.014316784e+00	+0.000000000e+00	+4.551768601e-02	0.985874749
493	+1.014323571e+00	+0.000000000e+00	+4.559115563e-02	0.987878357
494	+1.014330358e+00	+0.000000000e+00	+4.566462524e-02	0.989881964
495	+1.014337144e+00	+0.000000000e+00	+4.573809486e-02	0.991885571
496	+1.014343931e+00	+0.000000000e+00	+4.581156448e-02	0.993889178
497	+1.014350718e+00	+0.000000000e+00	+4.588503409e-02	0.995892786
498	+1.014357504e+00	+0.000000000e+00	+4.595850371e-02	0.997896393
499	+1.014364291e+00	+0.000000000e+00	+4.603197333e-02	0.999900000
