"Point"	"x_coord"	"y_coord"	"z_coord"	"u"	"v"
315	+1.008339153e+00	-1.480908131e-01	+2.288827603e-01	0.631236273	0.000100000
316	+1.008545981e+00	-1.465020413e-01	+2.285335765e-01	0.633239880	0.000100000
317	+1.008750168e+00	-1.449110744e-01	+2.281821889e-01	0.635243487	0.000100000
318	+1.008951676e+00	-1.433180160e-01	+2.278284332e-01	0.637247094	0.000100000
319	+1.009150468e+00	-1.417229699e-01	+2.274721437e-01	0.639250701	0.000100000
320	+1.009346508e+00	-1.401260398e-01	+2.271131528e-01	0.641254309	0.000100000
321	+1.009539758e+00	-1.385273297e-01	+2.267512915e-01	0.643257916	0.000100000
322	+1.009730183e+00	-1.369269435e-01	+2.263863889e-01	0.645261523	0.000100000
323	+1.009917746e+00	-1.353249855e-01	+2.260182725e-01	0.647265130	0.000100000
324	+1.010102411e+00	-1.337215600e-01	+2.256467680e-01	0.649268737	0.000100000
325	+1.010284141e+00	-1.321167712e-01	+2.252716996e-01	0.651272345	0.000100000
326	+1.010462901e+00	-1.305107236e-01	+2.248928895e-01	0.653275952	0.000100000
327	+1.010638655e+00	-1.289035217e-01	+2.245101584e-01	0.655279559	0.000100000
328	+1.010811366e+00	-1.272952703e-01	+2.241233249e-01	0.657283166	0.000100000
329	+1.010980999e+00	-1.256860741e-01	+2.237322062e-01	0.659286774	0.000100000
330	+1.011147519e+00	-1.240760379e-01	+2.233366174e-01	0.661290381	0.000100000
331	+1.011310889e+00	-1.224652666e-01	+2.229363718e-01	0.663293988	0.000100000
332	+1.011471075e+00	-1.208538653e-01	+2.225312810e-01	0.665297595	0.000100000
333	+1.011628041e+00	-1.192419384e-01	+2.221211552e-01	0.667301202	0.000100000
334	+1.011781760e+00	-1.176295602e-01	+2.217058530e-01	0.669304810	0.000100000
335	+1.011932217e+00	-1.160167566e-01	+2.212853093e-01	0.671308417	0.000100000
336	+1.012079398e+00	-1.144035489e-01	+2.208594669e-01	0.673312024	0.000100000
337	+1.012223290e+00	-1.127899583e-01	+2.204282680e-01	0.675315631	0.000100000
338	+1.012363879e+00	-1.111760060e-01	+2.199916544e-01	0.677319238	0.000100000
339	+1.012501151e+00	-1.095617132e-01	+2.195495676e-01	0.679322846	0.000100000
340	+1.012635092e+00	-1.079471011e-01	+2.191019484e-01	0.681326453	0.000100000
341	+1.012765690e+00	-1.063321911e-01	+2.186487374e-01	0.683330060	0.000100000
342	+1.012892932e+00	-1.047170043e-01	+2.181898747e-01	0.685333667	0.000100000
343	+1.013016803e+00	-1.031015620e-01	+2.177252996e-01	0.687337275	0.000100000
344	+1.013137290e+00	-1.014858854e-01	+2.172549515e-01	0.689340882	0.000100000
345	+1.013254381e+00	-9.986999600e-02	+2.167787690e-01	0.691344489	0.000100000
346	+1.013368062e+00	-9.825391493e-02	+2.162966903e-01	0.693348096	0.000100000
347	+1.013478321e+00	-9.663766355e-02	+2.158086533e-01	0.695351703	0.000100000
348	+1.013585144e+00	-9.502126317e-02	+2.153145952e-01	0.697355311	0.000100000
349	+1.013688519e+00	-9.340473513e-02	+2.148144529e-01	0.699358918	0.000100000
350	+1.013788433e+00	-9.178810075e-02	+2.143081628e-01	0.701362525	0.000100000
351	+1.013884874e+00	-9.017138139e-02	+2.137956611e-01	0.703366132	0.000100000
352	+1.013977828e+00	-8.855459840e-02	+2.132768831e-01	0.705369739	0.000100000
353	+1.014067284e+00	-8.693777314e-02	+2.127517640e-01	0.707373347	0.000100000
354	+1.014153229e+00	-8.532092697e-02	+2.122202385e-01	0.709376954	0.000100000
355	+1.014235652e+00	-8.370408128e-02	+2.116822407e-01	0.711380561	0.000100000
356	+1.014314539e+00	-8.208725744e-02	+2.111377044e-01	0.713384168	0.000100000
357	+1.014389880e+00	-8.047047684e-02	+2.105865630e-01	0.715387776	0.000100000
358	+1.014461662e+00	-7.885376087e-02	+2.100287493e-01	0.717391383	0.000100000
359	+1.014529875e+00	-7.723713093e-02	+2.094641959e-01	0.719394990	0.000100000
360	+1.014594505e+00	-7.562060842e-02	+2.088928346e-01	0.721398597	0.000100000
361	+1.014655543e+00	-7.400420888e-02	+2.083145995e-01	0.723402204	0.000100000
362	+1.014712988e+00	-7.238786357e-02	+2.077294574e-01	0.725405812	0.000100000
363	+1.014766845e+00	-7.077143897e-02	+2.071374010e-01	0.727409419	0.000100000
364	+1.014817120e+00	-6.915479852e-02	+2.065384245e-01	0.729413026	0.000100000
365	+1.014863817e+00	-6.753780561e-02	+2.059325223e-01	0.731416633	0.000100000
366	+1.014906941e+00	-6.592032354e-02	+2.053196893e-01	0.733420240	0.000100000
367	+1.014946496e+00	-6.430221556e-02	+2.046999209e-01	0.735423848	0.000100000
368	+1.014982483e+00	-6.268334488e-02	+2.040732127e-01	0.737427455	0.000100000
369	+1.015014906e+00	-6.106357466e-02	+2.034395607e-01	0.739431062	0.000100000
370	+1.015043766e+00	-5.944276801e-02	+2.027989615e-01	0.741434669	0.000100000
371	+1.015069064e+00	-5.782078801e-02	+2.021514120e-01	0.743438277	0.000100000
372	+1.015090801e+00	-5.619749768e-02	+2.014969095e-01	0.745441884	0.000100000
373	+1.015108977e+00	-5.457276005e-02	+2.008354519e-01	0.747445491	0.000100000
374	+1.015123592e+00	-5.294643808e-02	+2.001670374e-01	0.749449098	0.000100000
375	+1.015134643e+00	-5.131839473e-02	+1.994916647e-01	0.751452705	0.000100000
376	+1.015142129e+00	-4.968849291e-02	+1.988093332e-01	0.753456313	0.000100000
377	+1.015146048e+00	-4.805659555e-02	+1.981200425e-01	0.755459920	0.000100000
378	+1.015146397e+00	-4.642256553e-02	+1.974237928e-01	0.757463527	0.000100000
379	+1.015143172e+00	-4.478626574e-02	+1.967205850e-01	0.759467134	0.000100000
380	+1.015136368e+00	-4.314755905e-02	+1.960104201e-01	0.761470741	0.000100000
381	+1.015125982e+00	-4.150630834e-02	+1.952933001e-01	0.763474349	0.000100000
382	+1.015112007e+00	-3.986237648e-02	+1.945692273e-01	0.765477956	0.000100000
383	+1.015094438e+00	-3.821562635e-02	+1.938382045e-01	0.767481563	0.000100000
384	+1.015073268e+00	-3.656592082e-02	+1.931002353e-01	0.769485170	0.000100000
385	+1.015048490e+00	-3.491312279e-02	+1.923553235e-01	0.771488778	0.000100000
386	+1.015020097e+00	-3.325709518e-02	+1.916034738e-01	0.773492385	0.000100000
387	+1.014988079e+00	-3.159770091e-02	+1.908446913e-01	0.775495992	0.000100000
388	+1.014952428e+00	-2.993480293e-02	+1.900789818e-01	0.777499599	0.000100000
389	+1.014913128e+00	-2.826831625e-02	+1.893063113e-01	0.779503206	0.000100000
390	+1.014870131e+00	-2.659844847e-02	+1.885264181e-01	0.781506814	0.000100000
391	+1.014823374e+00	-2.492551668e-02	+1.877389526e-01	0.783510421	0.000100000
392	+1.014772799e+00	-2.324984108e-02	+1.869435590e-01	0.785514028	0.000100000
393	+1.014718348e+00	-2.157174195e-02	+1.861398781e-01	0.787517635	0.000100000
394	+1.014659964e+00	-1.989153967e-02	+1.853275468e-01	0.789521242	0.000100000
395	+1.014597592e+00	-1.820955471e-02	+1.845061983e-01	0.791524850	0.000100000
396	+1.014531180e+00	-1.652610759e-02	+1.836754622e-01	0.793528457	0.000100000
397	+1.014460675e+00	-1.484151891e-02	+1.828349640e-01	0.795532064	0.000100000
398	+1.014386030e+00	-1.315610932e-02	+1.819843259e-01	0.797535671	0.000100000
399	+1.014307195e+00	-1.147019951e-02	+1.811231661e-01	0.799539279	0.000100000
400	+1.014224125e+00	-9.784110217e-03	+1.802510989e-01	0.801542886	0.000100000
401	+1.014136776e+00	-8.098162206e-03	+1.793677351e-01	0.803546493	0.000100000
402	+1.014045107e+00	-6.412676260e-03	+1.784726812e-01	0.805550100	0.000100000
403	+1.013949076e+00	-4.727973177e-03	+1.775655403e-01	0.807553707	0.000100000
404	+1.013848647e+00	-3.044373756e-03	+1.766459113e-01	0.809557315	0.000100000
405	+1.013743782e+00	-1.362198793e-03	+1.757133895e-01	0.811560922	0.000100000
406	+1.013634450e+00	+3.182309308e-04	+1.747675661e-01	0.813564529	0.000100000
407	+1.013520617e+00	+1.996594656e-03	+1.738080284e-01	0.815568136	0.000100000
408	+1.013402255e+00	+3.672571653e-03	+1.728343598e-01	0.817571743	0.000100000
409	+1.013279337e+00	+5.345841232e-03	+1.718461397e-01	0.819575351	0.000100000
410	+1.013151838e+00	+7.016082751e-03	+1.708429435e-01	0.821578958	0.000100000
411	+1.013019735e+00	+8.682975623e-03	+1.698243428e-01	0.823582565	0.000100000
412	+1.012883010e+00	+1.034619932e-02	+1.687899050e-01	0.825586172	0.000100000
413	+1.012741645e+00	+1.200543341e-02	+1.677391936e-01	0.827589780	0.000100000
414	+1.012595626e+00	+1.366035749e-02	+1.666717681e-01	0.829593387	0.000100000
415	+1.012444940e+00	+1.531065131e-02	+1.655871839e-01	0.831596994	0.000100000
416	+1.012289580e+00	+1.695599419e-02	+1.644849927e-01	0.833600601	0.000100000
417	+1.012129543e+00	+1.859590672e-02	+1.633647676e-01	0.835604208	0.000100000
418	+1.011964850e+00	+2.022951487e-02	+1.622261426e-01	0.837607816	0.000100000
419	+1.011795530e+00	+2.185587297e-02	+1.610687601e-01	0.839611423	0.000100000
420	+1.011621619e+00	+2.347403350e-02	+1.598922606e-01	0.841615030	0.000100000
421	+1.011443160e+00	+2.508304923e-02	+1.586962816e-01	0.843618637	0.000100000
422	+1.011260204e+00	+2.668197318e-02	+1.574804584e-01	0.845622244	0.000100000
423	+1.011072809e+00	+2.826985866e-02	+1.562444234e-01	0.847625852	0.000100000
424	+1.010881040e+00	+2.984575929e-02	+1.549878067e-01	0.849629459	0.000100000
425	+1.010684971e+00	+3.140872901e-02	+1.537102360e-01	0.851633066	0.000100000
426	+1.010484682e+00	+3.295782210e-02	+1.524113364e-01	0.853636673	0.000100000
427	+1.010280260e+00	+3.449209321e-02	+1.510907311e-01	0.855640281	0.000100000
428	+1.010071800e+00	+3.601059733e-02	+1.497480406e-01	0.857643888	0.000100000
429	+1.009859406e+00	+3.751238987e-02	+1.483828836e-01	0.859647495	0.000100000
430	+1.009643186e+00	+3.899652661e-02	+1.469948767e-01	0.861651102	0.000100000
431	+1.009423259e+00	+4.046206373e-02	+1.455836343e-01	0.863654709	0.000100000
432	+1.009199748e+00	+4.190805782e-02	+1.441487691e-01	0.865658317	0.000100000
433	+1.008972788e+00	+4.333356591e-02	+1.426898920e-01	0.867661924	0.000100000
434	+1.008742516e+00	+4.473764541e-02	+1.412066124e-01	0.869665531	0.000100000
435	+1.008509080e+00	+4.611935418e-02	+1.396985378e-01	0.871669138	0.000100000
436	+1.008272635e+00	+4.747775050e-02	+1.381652746e-01	0.873672745	0.000100000
437	+1.008033343e+00	+4.881189305e-02	+1.366064278e-01	0.875676353	0.000100000
438	+1.007791372e+00	+5.012084096e-02	+1.350216014e-01	0.877679960	0.000100000
439	+1.007546901e+00	+5.140365373e-02	+1.334103982e-01	0.879683567	0.000100000
440	+1.007300112e+00	+5.265939131e-02	+1.317724204e-01	0.881687174	0.000100000
441	+1.007051197e+00	+5.388711402e-02	+1.301072695e-01	0.883690782	0.000100000
442	+1.006800356e+00	+5.508588255e-02	+1.284145466e-01	0.885694389	0.000100000
443	+1.006547794e+00	+5.625475798e-02	+1.266938524e-01	0.887697996	0.000100000
444	+1.006293726e+00	+5.739276990e-02	+1.249447786e-01	0.889701603	0.000100000
445	+1.006038401e+00	+5.849798165e-02	+1.231666440e-01	0.891705210	0.000100000
446	+1.005782113e+00	+5.956730272e-02	+1.213584372e-01	0.893708818	0.000100000
447	+1.005525177e+00	+6.059753636e-02	+1.195191096e-01	0.895712425	0.000100000
448	+1.005267925e+00	+6.158548411e-02	+1.176476050e-01	0.897716032	0.000100000
449	+1.005010708e+00	+6.252794821e-02	+1.157428609e-01	0.899719639	0.000100000
450	+1.004753889e+00	+6.342173157e-02	+1.138038084e-01	0.901723246	0.000100000
451	+1.004497849e+00	+6.426363765e-02	+1.118293730e-01	0.903726854	0.000100000
452	+1.004242984e+00	+6.505047035e-02	+1.098184747e-01	0.905730461	0.000100000
453	+1.003989700e+00	+6.577903391e-02	+1.077700288e-01	0.907734068	0.000100000
454	+1.003738420e+00	+6.644613276e-02	+1.056829461e-01	0.909737675	0.000100000
455	+1.003489576e+00	+6.704857139e-02	+1.035561336e-01	0.911741283	0.000100000
456	+1.003243610e+00	+6.758315416e-02	+1.013884951e-01	0.913744890	0.000100000
457	+1.003000974e+00	+6.804668517e-02	+9.917893185e-02	0.915748497	0.000100000
458	+1.002762130e+00	+6.843596808e-02	+9.692634305e-02	0.917752104	0.000100000
459	+1.002527544e+00	+6.874780588e-02	+9.462962692e-02	0.919755711	0.000100000
460	+1.002297691e+00	+6.897900074e-02	+9.228768129e-02	0.921759319	0.000100000
461	+1.002073047e+00	+6.912635380e-02	+8.989940454e-02	0.923762926	0.000100000
462	+1.001854093e+00	+6.918666496e-02	+8.746369655e-02	0.925766533	0.000100000
463	+1.001641312e+00	+6.915673265e-02	+8.497945970e-02	0.927770140	0.000100000
464	+1.001435187e+00	+6.903335368e-02	+8.244559997e-02	0.929773747	0.000100000
465	+1.001236199e+00	+6.881332298e-02	+7.986102811e-02	0.931777355	0.000100000
466	+1.001044827e+00	+6.849343343e-02	+7.722466088e-02	0.933780962	0.000100000
467	+1.000861546e+00	+6.807047569e-02	+7.453542240e-02	0.935784569	0.000100000
468	+1.000686826e+00	+6.754123798e-02	+7.179224560e-02	0.937788176	0.000100000
469	+1.000521127e+00	+6.690250594e-02	+6.899407370e-02	0.939791784	0.000100000
470	+1.000364903e+00	+6.615106252e-02	+6.613986190e-02	0.941795391	0.000100000
471	+1.000218597e+00	+6.528368780e-02	+6.322857910e-02	0.943798998	0.000100000
472	+1.000082667e+00	+6.429748732e-02	+6.025995661e-02	0.945802605	0.000100000
473	+9.999578084e-01	+6.319271722e-02	+5.724093713e-02	0.947806212	0.000100000
474	+9.998447751e-01	+6.197151970e-02	+5.418285632e-02	0.949809820	0.000100000
475	+9.997442017e-01	+6.063613545e-02	+5.109738711e-02	0.951813427	0.000100000
476	+9.996565819e-01	+5.918880536e-02	+4.799630603e-02	0.953817034	0.000100000
477	+9.995822601e-01	+5.763177002e-02	+4.489147983e-02	0.955820641	0.000100000
478	+9.995214231e-01	+5.596727010e-02	+4.179485295e-02	0.957824248	0.000100000
479	+9.994740933e-01	+5.419754673e-02	+3.871843431e-02	0.959827856	0.000100000
480	+9.994401231e-01	+5.232484187e-02	+3.567428376e-02	0.961831463	0.000100000
481	+9.994191916e-01	+5.035139864e-02	+3.267449847e-02	0.963835070	0.000100000
482	+9.994108027e-01	+4.827946171e-02	+2.973119966e-02	0.965838677	0.000100000
483	+9.994142863e-01	+4.611127758e-02	+2.685651979e-02	0.967842285	0.000100000
484	+9.994288007e-01	+4.384909493e-02	+2.406259074e-02	0.969845892	0.000100000
485	+9.994533391e-01	+4.149516494e-02	+2.136153307e-02	0.971849499	0.000100000
486	+9.994867380e-01	+3.905174150e-02	+1.876544654e-02	0.973853106	0.000100000
487	+9.995276889e-01	+3.652108155e-02	+1.628640230e-02	0.975856713	0.000100000
488	+9.995747530e-01	+3.390544525e-02	+1.393643660e-02	0.977860321	0.000100000
489	+9.996263794e-01	+3.120709625e-02	+1.172754645e-02	0.979863928	0.000100000
490	+9.996809261e-01	+2.842830181e-02	+9.671686945e-03	0.981867535	0.000100000
491	+9.997366843e-01	+2.557133304e-02	+7.780770531e-03	0.983871142	0.000100000
492	+9.997919064e-01	+2.263846498e-02	+6.066667979e-03	0.985874749	0.000100000
493	+9.998448360e-01	+1.963197673e-02	+4.541211010e-03	0.987878357	0.000100000
494	+9.998937416e-01	+1.655415153e-02	+3.216196342e-03	0.989881964	0.000100000
495	+9.999369531e-01	+1.340727686e-02	+2.103390897e-03	0.991885571	0.000100000
496	+9.999729000e-01	+1.019364441e-02	+1.214537805e-03	0.993889178	0.000100000
497	+1.000000152e+00	+6.915550136e-03	+5.613627592e-04	0.995892786	0.000100000
498	+1.000017461e+00	+3.575294244e-03	+1.555802004e-04	0.997896393	0.000100000
499	+1.000023806e+00	+1.751811410e-04	+8.898690855e-06	0.999900000	0.000100000
500	+1.004940590e+00	+9.745109175e-04	+4.589385443e-04	0.000100000	0.020504082
501	+1.004940004e+00	-1.407319423e-03	+5.312791242e-04	0.002103607	0.020504082
502	+1.004934058e+00	-3.725932286e-03	+7.315883859e-04	0.004107214	0.020504082
503	+1.004923286e+00	-5.981714086e-03	+1.054376116e-03	0.006110822	0.020504082
504	+1.004908258e+00	-8.175053131e-03	+1.494153395e-03	0.008114429	0.020504082
505	+1.004889573e+00	-1.030633948e-02	+2.045431582e-03	0.010118036	0.020504082
506	+1.004867849e+00	-1.237596478e-02	+2.702721206e-03	0.012121643	0.020504082
507	+1.004843714e+00	-1.438432215e-02	+3.460530837e-03	0.014125251	0.020504082
508	+1.004817797e+00	-1.633180605e-02	+4.313365994e-03	0.016128858	0.020504082
509	+1.004790725e+00	-1.821881215e-02	+5.255728168e-03	0.018132465	0.020504082
510	+1.004763111e+00	-2.004573720e-02	+6.282113969e-03	0.020136072	0.020504082
511	+1.004735548e+00	-2.181297894e-02	+7.387014472e-03	0.022139679	0.020504082
512	+1.004708609e+00	-2.352093598e-02	+8.564914757e-03	0.024143287	0.020504082
513	+1.004682832e+00	-2.517000773e-02	+9.810293678e-03	0.026146894	0.020504082
514	+1.004658723e+00	-2.676059425e-02	+1.111762388e-02	0.028150501	0.020504082
515	+1.004636750e+00	-2.829309621e-02	+1.248137202e-02	0.030154108	0.020504082
516	+1.004617334e+00	-2.976791479e-02	+1.389599929e-02	0.032157715	0.020504082
517	+1.004600856e+00	-3.118545157e-02	+1.535596211e-02	0.034161323	0.020504082
518	+1.004587645e+00	-3.254610853e-02	+1.685571309e-02	0.036164930	0.020504082
519	+1.004577981e+00	-3.385028789e-02	+1.838970213e-02	0.038168537	0.020504082
520	+1.004572093e+00	-3.509839211e-02	+1.995237775e-02	0.040172144	0.020504082
521	+1.004570155e+00	-3.629082380e-02	+2.153818855e-02	0.042175752	0.020504082
522	+1.004572292e+00	-3.742798567e-02	+2.314158479e-02	0.044179359	0.020504082
523	+1.004578573e+00	-3.851028048e-02	+2.475702002e-02	0.046182966	0.020504082
524	+1.004589016e+00	-3.953811099e-02	+2.637895285e-02	0.048186573	0.020504082
525	+1.004603586e+00	-4.051187989e-02	+2.800184862e-02	0.050190180	0.020504082
526	+1.004622200e+00	-4.143198981e-02	+2.962018115e-02	0.052193788	0.020504082
527	+1.004644725e+00	-4.229884356e-02	+3.122843531e-02	0.054197395	0.020504082
528	+1.004670983e+00	-4.311287943e-02	+3.282121961e-02	0.056201002	0.020504082
529	+1.004700810e+00	-4.387521209e-02	+3.439527996e-02	0.058204609	0.020504082
530	+1.004734114e+00	-4.458808597e-02	+3.595091884e-02	0.060208216	0.020504082
531	+1.004770803e+00	-4.525386271e-02	+3.748880985e-02	0.062211824	0.020504082
532	+1.004810781e+00	-4.587490350e-02	+3.900962758e-02	0.064215431	0.020504082
533	+1.004853946e+00	-4.645356911e-02	+4.051404734e-02	0.066219038	0.020504082
534	+1.004900193e+00	-4.699221990e-02	+4.200274502e-02	0.068222645	0.020504082
535	+1.004949413e+00	-4.749321582e-02	+4.347639683e-02	0.070226253	0.020504082
536	+1.005001495e+00	-4.795891647e-02	+4.493567915e-02	0.072229860	0.020504082
537	+1.005056324e+00	-4.839168111e-02	+4.638126831e-02	0.074233467	0.020504082
538	+1.005113785e+00	-4.879386868e-02	+4.781384044e-02	0.076237074	0.020504082
539	+1.005173761e+00	-4.916783782e-02	+4.923407133e-02	0.078240681	0.020504082
540	+1.005236135e+00	-4.951594693e-02	+5.064263620e-02	0.080244289	0.020504082
541	+1.005300789e+00	-4.984055413e-02	+5.204020961e-02	0.082247896	0.020504082
542	+1.005367605e+00	-5.014401735e-02	+5.342746526e-02	0.084251503	0.020504082
543	+1.005436467e+00	-5.042869431e-02	+5.480507591e-02	0.086255110	0.020504082
544	+1.005507258e+00	-5.069694256e-02	+5.617371316e-02	0.088258717	0.020504082
545	+1.005579862e+00	-5.095111946e-02	+5.753404736e-02	0.090262325	0.020504082
546	+1.005654164e+00	-5.119358227e-02	+5.888674747e-02	0.092265932	0.020504082
547	+1.005730052e+00	-5.142668807e-02	+6.023248093e-02	0.094269539	0.020504082
548	+1.005807414e+00	-5.165279384e-02	+6.157191349e-02	0.096273146	0.020504082
549	+1.005886140e+00	-5.187425646e-02	+6.290570913e-02	0.098276754	0.020504082
550	+1.005966119e+00	-5.209343268e-02	+6.423452989e-02	0.100280361	0.020504082
551	+1.006047245e+00	-5.231267916e-02	+6.555903578e-02	0.102283968	0.020504082
552	+1.006129410e+00	-5.253435244e-02	+6.687988459e-02	0.104287575	0.020504082
553	+1.006212509e+00	-5.276080897e-02	+6.819773182e-02	0.106291182	0.020504082
554	+1.006296438e+00	-5.299440508e-02	+6.951323049e-02	0.108294790	0.020504082
555	+1.006381092e+00	-5.323749422e-02	+7.082703025e-02	0.110298397	0.020504082
556	+1.006466372e+00	-5.349231231e-02	+7.213974469e-02	0.112302004	0.020504082
557	+1.006552216e+00	-5.375982963e-02	+7.345162548e-02	0.114305611	0.020504082
558	+1.006638598e+00	-5.403995675e-02	+7.476262260e-02	0.116309218	0.020504082
559	+1.006725491e+00	-5.433256936e-02	+7.607267614e-02	0.118312826	0.020504082
560	+1.006812869e+00	-5.463754311e-02	+7.738172627e-02	0.120316433	0.020504082
561	+1.006900704e+00	-5.495475362e-02	+7.868971323e-02	0.122320040	0.020504082
562	+1.006988968e+00	-5.528407651e-02	+7.999657735e-02	0.124323647	0.020504082
563	+1.007077633e+00	-5.562538736e-02	+8.130225900e-02	0.126327255	0.020504082
564	+1.007166669e+00	-5.597856172e-02	+8.260669870e-02	0.128330862	0.020504082
565	+1.007256049e+00	-5.634347515e-02	+8.390983701e-02	0.130334469	0.020504082
566	+1.007345741e+00	-5.672000316e-02	+8.521161464e-02	0.132338076	0.020504082
567	+1.007435718e+00	-5.710802125e-02	+8.651197237e-02	0.134341683	0.020504082
568	+1.007525948e+00	-5.750740489e-02	+8.781085113e-02	0.136345291	0.020504082
569	+1.007616401e+00	-5.791802955e-02	+8.910819194e-02	0.138348898	0.020504082
570	+1.007707046e+00	-5.833977067e-02	+9.040393599e-02	0.140352505	0.020504082
